id,participant_id,timestamp,pagetime,item,action,message,combined,combined_num
3472,205,2017-08-23 18:37:33,0,next_button,click,,next_button click,14
3473,205,2017-08-23 18:38:09,0,cardView,toggle,,cardView toggle,11
3474,205,2017-08-23 18:38:12,0,cardView,toggle,,cardView toggle,11
3475,205,2017-08-23 18:38:13,0,next_button,click,,next_button click,14
3476,205,2017-08-23 18:38:23,0,next_button,click,,next_button click,14
3478,205,2017-08-23 18:39:36,0,next_button,click,,next_button click,14
3480,109,2017-08-23 18:40:15,0,next_button,click,,next_button click,14
3488,205,2017-08-23 18:43:22,0,next_button,click,,next_button click,14
3489,109,2017-08-23 18:43:27,0,next_button,click,,next_button click,14
3491,205,2017-08-23 18:44:26,0,back_button,rewind,,back_button rewind,15
3492,205,2017-08-23 18:44:28,0,back_button,rewind,,back_button rewind,15
3493,205,2017-08-23 18:44:29,0,next_button,click,,next_button click,14
3494,205,2017-08-23 18:44:29,0,next_button,click,,next_button click,14
3498,109,2017-08-23 18:45:43,0,next_button,click,,next_button click,14
3500,109,2017-08-23 18:46:36,0,back_button,rewind,,back_button rewind,15
3501,109,2017-08-23 18:46:37,0,back_button,rewind,,back_button rewind,15
3502,109,2017-08-23 18:46:41,0,next_button,click,,next_button click,14
3503,109,2017-08-23 18:46:43,0,next_button,click,,next_button click,14
3504,109,2017-08-23 18:46:44,0,next_button,click,,next_button click,14
3505,109,2017-08-23 18:47:07,0,next_button,click,,next_button click,14
3506,109,2017-08-23 18:47:20,0,next_button,click,,next_button click,14
3508,205,2017-08-23 18:48:21,0,next_button,click,,next_button click,14
3510,205,2017-08-23 18:49:26,0,next_button,click,,next_button click,14
3511,205,2017-08-23 18:49:29,0,back_button,rewind,,back_button rewind,15
3512,205,2017-08-23 18:49:29,0,back_button,rewind,,back_button rewind,15
3513,205,2017-08-23 18:49:30,0,back_button,rewind,,back_button rewind,15
3514,205,2017-08-23 18:49:30,0,back_button,rewind,,back_button rewind,15
3515,205,2017-08-23 18:49:32,0,next_button,click,,next_button click,14
3516,205,2017-08-23 18:49:32,0,next_button,click,,next_button click,14
3517,205,2017-08-23 18:49:32,0,next_button,click,,next_button click,14
3518,205,2017-08-23 18:49:32,0,next_button,click,,next_button click,14
3520,205,2017-08-23 18:51:20,0,next_button,click,,next_button click,14
3521,109,2017-08-23 18:51:23,0,next_button,click,,next_button click,14
3524,205,2017-08-23 18:52:36,0,next_button,click,,next_button click,14
3526,205,2017-08-23 18:56:19,0,next_button,click,,next_button click,14
3528,205,2017-08-23 18:57:14,0,next_button,click,,next_button click,14
3530,205,2017-08-23 18:57:19,0,next_button,click,,next_button click,14
3982,121,2017-08-25 16:08:16,0,full_screen_button,fullscreen,,full_screen_button fullscreen,27
3983,121,2017-08-25 16:08:33,0,play_pause_button,play,,play_pause_button play,9
3984,121,2017-08-25 16:09:23,0,play_pause_button,pause,,play_pause_button pause,16
3985,121,2017-08-25 16:09:24,0,play_pause_button,play,,play_pause_button play,9
3986,121,2017-08-25 16:09:43,0,full_screen_button,collapsed,,full_screen_button collapsed,19
3987,121,2017-08-25 16:09:50,0,select_recipe,choc_pots,,select_recipe choc_pots,4
3988,121,2017-08-25 16:09:56,0,experience_level,not_really,,experience_level not_really,25
3989,121,2017-08-25 16:10:02,0,cook_reason,learn,,cook_reason learn,24
3990,121,2017-08-25 16:10:07,0,cooking_for,4,,cooking_for 4,22
3991,121,2017-08-25 16:11:30,0,not_quite_button,click,,not_quite_button click,10
3992,121,2017-08-25 16:17:21,0,experience_level,lots,,experience_level lots,20
3993,121,2017-08-25 16:17:23,0,cook_reason,learn,,cook_reason learn,24
3994,121,2017-08-25 16:17:27,0,cooking_for,2,,cooking_for 2,21
3995,121,2017-08-25 16:17:38,0,play_pause_button,play,,play_pause_button play,9
3996,121,2017-08-25 16:17:40,0,select_recipe,choc_pots,,select_recipe choc_pots,4
3997,121,2017-08-25 16:17:43,0,experience_level,lots,,experience_level lots,20
3998,121,2017-08-25 16:17:45,0,cook_reason,learn,,cook_reason learn,24
3999,121,2017-08-25 16:17:47,0,cooking_for,4,,cooking_for 4,22
4000,121,2017-08-25 16:17:49,0,confirm_cook,click,,confirm_cook click,26
4001,121,2017-08-25 16:18:02,0,cardView,toggle,,cardView toggle,11
4002,121,2017-08-25 16:18:17,0,next_button,click,,next_button click,14
4003,121,2017-08-25 16:20:24,0,next_button,click,,next_button click,14
4004,121,2017-08-25 16:21:07,0,next_button,click,,next_button click,14
4005,121,2017-08-25 16:21:13,0,back_button,rewind,,back_button rewind,15
4006,121,2017-08-25 16:24:50,0,next_button,click,,next_button click,14
4007,121,2017-08-25 16:24:56,0,next_button,click,,next_button click,14
4008,121,2017-08-25 16:25:00,0,next_button,click,,next_button click,14
4009,121,2017-08-25 16:28:19,0,next_button,click,,next_button click,14
4010,121,2017-08-25 16:29:30,0,next_button,click,,next_button click,14
4011,121,2017-08-25 16:31:17,0,next_button,click,,next_button click,14
4014,121,2017-08-25 16:33:08,0,next_button,click,,next_button click,14
4016,121,2017-08-25 16:33:24,0,back_button,rewind,,back_button rewind,15
4018,121,2017-08-25 16:33:36,0,next_button,click,,next_button click,14
4019,121,2017-08-25 16:33:37,0,next_button,click,,next_button click,14
4020,121,2017-08-25 16:33:40,0,next_button,click,,next_button click,14
4021,121,2017-08-25 16:33:42,0,next_button,click,,next_button click,14
4022,121,2017-08-25 16:33:43,0,next_button,click,,next_button click,14
4023,121,2017-08-25 16:33:45,0,back_button,rewind,,back_button rewind,15
4024,121,2017-08-25 16:33:45,0,back_button,rewind,,back_button rewind,15
4025,121,2017-08-25 16:33:46,0,back_button,rewind,,back_button rewind,15
4026,121,2017-08-25 16:34:33,0,back_button,rewind,,back_button rewind,15
4027,121,2017-08-25 16:34:34,0,back_button,rewind,,back_button rewind,15
4028,121,2017-08-25 16:34:35,0,back_button,rewind,,back_button rewind,15
4029,121,2017-08-25 16:34:36,0,back_button,rewind,,back_button rewind,15
4030,121,2017-08-25 16:34:37,0,back_button,rewind,,back_button rewind,15
4031,121,2017-08-25 16:34:38,0,back_button,rewind,,back_button rewind,15
4032,121,2017-08-25 16:34:39,0,next_button,click,,next_button click,14
4033,121,2017-08-25 16:34:40,0,next_button,click,,next_button click,14
4034,121,2017-08-25 16:34:40,0,next_button,click,,next_button click,14
4035,121,2017-08-25 16:34:40,0,next_button,click,,next_button click,14
